id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
597377014952047131,The niche citi condo,452631357,Supatsara,,Bang Kapi,13.76813,100.63181,Private room,1421,1,0,,,1,365,0,
597426361415531843,LuxuryRoom❤CloudPool❤MRT Samyan❤Panoramic View/434,111844630,B,,Parthum Wan,13.73266,100.53005,Entire home/apt,1775,5,6,2022-09-14,1.19,13,126,6,
590416582722534331,Townhouse/ 5mins to terminal BKKairport/ max 5,234750187,Mae,,Lat Krabang,13.72097,100.745193,Entire home/apt,3200,1,13,2022-07-20,2.29,1,294,13,
597463929741705763,"【NEW! 2-bedrooms】 5min BTS Asok, Skypool, Netflix",30386490,N'Dee,,Khlong Toei,13.73792,100.55768,Entire home/apt,3411,1,29,2022-09-18,5.44,20,132,29,
590428988483742951,"2Bed2Bath, Comfy Condo Near Ari & Sanampao BTS",451212597,Urasaya,,Phaya Thai,13.776660447356099,100.54398991639766,Entire home/apt,1659,4,10,2022-09-15,1.92,1,96,10,
597511219348495116,辉煌全新顶级公寓24H智能化大一房一厅，,391835027,Tony,,Huai Khwang,13.7802594,100.5742975,Entire home/apt,1318,30,0,,,4,269,0,
597714493145773607,K16】曼谷沙吞金融中心像素大厦景观&全新复式挑高公寓&屋顶无边泳池&空中健身房&5分钟到BTS轻轨,276200334,Cherry,,Sathon,13.716888,100.533524,Entire home/apt,1350,30,0,,,14,258,0,
590564107808160011,24-1bed room bts thonglo SuperiorSpaApartment,187786849,Gravity,,Khlong Toei,13.71678,100.57711,Entire home/apt,1047,3,13,2022-09-20,2.18,69,90,13,
598017373985715408,Cozy Room with Double Bed@The Little Pig Sukhumvit,337002776,Zuzu,,Khlong Toei,13.71718,100.58783,Private room,1040,1,1,2022-06-19,0.32,36,365,1,
590565695154668390,25-1bed room bts thonglo SuperiorSpaApartment,187786849,Gravity,,Khlong Toei,13.71652,100.57735,Entire home/apt,1149,3,3,2022-09-02,0.50,69,66,3,
598020459070328647,Free Wifi Room for Three@ The Little Pig Sukhumvit,337002776,Zuzu,,Khlong Toei,13.71565,100.58958,Private room,1361,1,0,,,36,364,0,
590574645446786759,27-BTS thong lo附近 泳池公寓 30-36平米大一房 直达asok 暹罗10分钟到达,187786849,Gravity,,Khlong Toei,13.71633,100.57533,Entire home/apt,942,3,11,2022-07-03,1.84,69,364,11,
590575584363025802,28-BTS thong lo附近 泳池公寓 30-36平米大一房 直达asok 暹罗10分钟到达,187786849,Gravity,,Khlong Toei,13.71627,100.576,Entire home/apt,942,3,10,2022-09-14,1.69,69,90,10,
590576507905699817,26-BTS thong lo附近 泳池公寓 30-36平米大一房 直达asok 暹罗10分钟到达,187786849,Gravity,,Khlong Toei,13.71836,100.57611,Entire home/apt,942,3,16,2022-08-11,2.68,69,90,16,
600426395144446188,2BR！New! Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,,Khlong Toei,13.7363,100.55902,Entire home/apt,3771,1,10,2022-08-28,1.91,207,358,10,
598108313678138376,Affordable Single Room @ The Little Pig Sukhumvit,337002776,Zuzu,,Khlong Toei,13.71516,100.58896,Private room,721,1,3,2022-08-23,1.29,36,364,3,
601028891968219057,1 bedroom condo. 5 min walk to BRT.,24208203,Jib,,Yan na wa,13.70251,100.54054,Entire home/apt,700,3,2,2022-08-01,0.57,2,6,2,
598176353868922319,"Condo - Studio room, with full view",286531961,Thipsudaporn,,Khlong San,13.72181,100.49553,Entire home/apt,470,1,2,2022-07-10,0.70,1,0,2,
601064869334467320,BEB Silom 4 Private Furnished BR with Free-parking,452485272,Yu,,Bang Rak,13.726895,100.527184,Entire home/apt,8000,30,0,,,2,90,0,
598273202872308427,"S3 (B)- Cozy Room 4 Guests, Heart of Bangkok, BTS!",123828822,Sara,,Sathon,13.72014,100.52957,Entire home/apt,1471,4,11,2022-09-04,1.98,22,112,11,
598324399630737266,温馨公寓/大床房/ 城市景观/silom/ 曼谷市中心/ 泳池免费,235135484,Shin,,Sathon,13.709791034326475,100.51880790266313,Entire home/apt,629,1,7,2022-09-16,1.62,16,31,7,
598324508591114740,6F/Silom/ 曼谷超值公寓/大床房/可做饭/ BTS/ 泳池免费,235135484,Shin,,Sathon,13.71014,100.52173,Entire home/apt,757,1,16,2022-08-26,3.75,16,130,16,
598344499892669131,Very big 3 bed rooms city center near BTS,46224081,Orranart,,Bang Rak,13.7236,100.5311,Entire home/apt,3500,1,6,2022-07-09,1.13,10,365,6,
601105073150259002,可可爱爱的小窝,66923696,Panda,,Vadhana,13.71488,100.60087,Entire home/apt,1222,28,1,2022-07-16,0.44,44,364,1,
601151987007361433,Luxury 1BR at Nana Infinity Pool Gym★Free Pickup★,453154547,Noon,,Ratchathewi,13.74857,100.55733,Entire home/apt,1800,1,20,2022-09-03,4.11,2,97,20,
598880120359996817,1min Walk to MRT! Big Room on 3rd Floor(upto 4ppl),31443036,Han,,Bang Sue,13.81861,100.53199,Private room,790,1,1,2022-07-16,0.44,3,90,1,
598880238915450520,BBQ HOUSE,31051957,Varayupas,,Lat Phrao,13.83117,100.61385,Private room,5035,3,0,,,1,19,0,
598881466713975989,Lumpini Park One Bedroom Condo at Phetkasem 98,4759084,Ton,,Bang Khae,13.709638,100.382973,Entire home/apt,600,60,0,,,2,217,0,
601159573136745582,♥Sasi201 :Deluxe Room@MRT Huai-Khwang/Free WiFi,240603715,Sasikarn,,Huai Khwang,13.76961,100.58197,Private room,1290,1,0,,,31,324,0,
601163300059844822,★Hyde Sukhumvit 11★Elegant Design★BTS NANA,62257044,Ludoping,,Vadhana,13.74454,100.55584,Entire home/apt,1357,5,9,2022-09-04,1.67,55,173,9,
598943268637863433,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /WIFI,52161947,Noons,,Sathon,13.71067,100.52032,Entire home/apt,1586,1,6,2022-09-06,1.43,91,360,6,
601165475742073932,"Deluxe Room @ Bangkok Old Town, Gland Palace, WIFI",348573141,Suleewan,,Phra Nakhon,13.751414,100.497009,Private room,3300,1,4,2022-08-30,1.08,3,301,4,
598990942810488365,Super Luxury Villa-like Condo 10mins walk Ekkamai,234983307,Luke,,Vadhana,13.72989,100.5835,Entire home/apt,2455,14,5,2022-08-25,1.09,9,65,5,
601180547069970093,"10 mins from DMK Airport, private bedroom",453440882,Td,,Lak Si,13.87855,100.58563,Entire home/apt,524,2,5,2022-07-18,1.18,1,362,5,
599045963508830876,Perfect location# Pool(50F)#Gym@Sukhumvit 24(601),178564839,Weeraya,,Khlong Toei,13.72352,100.56616,Entire home/apt,1551,2,14,2022-09-03,2.90,26,86,14,
601294385318380697,HappyZleepy14_Ploenchit & Nana BTS/roof pool/45sqm,35082871,Ed,,Khlong Toei,13.739745,100.551865,Entire home/apt,1330,1,15,2022-09-18,2.88,22,245,15,
599063426522556300,Perfect location# Pool(50F)#Gym@Sukhumvit 24(602),178564839,Weeraya,,Khlong Toei,13.72364,100.56394,Entire home/apt,1551,2,10,2022-09-17,2.56,26,75,10,
601348067278547004,bangkok circle 2 safe comfortable luxury center,40755019,Jenny,,Ratchathewi,13.75172,100.55655,Entire home/apt,1473,30,4,2022-08-11,0.89,9,328,4,
601649032675044956,"*Happiness is
homemade",89156087,Sunita,,Yan na wa,13.69221,100.54625,Entire home/apt,2000,1,1,2022-07-20,0.47,2,365,1,
599071284560772621,Perfect location# Pool(50F)#Gym@Sukhumvit 24(1049),178564839,Weeraya,,Khlong Toei,13.72386,100.56601,Entire home/apt,1464,2,10,2022-09-19,2.04,26,90,10,
599083477260601530,2BR! Perfect location# Pool(50F)#Gym@Sukhumvit 24,178564839,Weeraya,,Khlong Toei,13.72379,100.5656,Entire home/apt,3009,2,16,2022-09-04,3.12,26,71,16,
601686592445354373,"A welcoming new stay in a boutique hotel, Siam 423",451602547,Mam GalileOasis,,Ratchathewi,13.751654,100.526443,Entire home/apt,1811,1,5,2022-08-07,1.13,6,361,5,
599109616072964220,Perfect location# Pool(50F)#Gym@Sukhumvit 24(556),312545246,Mike,,Khlong Toei,13.72402,100.56652,Entire home/apt,1332,2,14,2022-08-11,2.58,40,77,14,
601743014916312978,Lovely 1 bedroom condo water front,3173904,Sue,,Khlong San,13.718155,100.508072,Entire home/apt,900,90,0,,,1,358,0,
599127544564690519,Perfect location# Pool(50F)#Gym@Sukhumvit 24(557),312545246,Mike,,Khlong Toei,13.72522,100.56598,Entire home/apt,1332,2,22,2022-09-15,4.71,40,82,22,
601805533180786970,Chic & Cosy Room with Full Amenities +Easy Parking,452485272,Yu,,Bang Rak,13.72522,100.51961,Private room,1500,1,0,,,2,365,0,
599168348223199479,Bangkok LIFE ONE WIRELESS,40755019,Jenny,,Parthum Wan,13.74241,100.54868,Private room,1200,183,0,,,9,365,0,
601827585655774366,Private room near Talat phu market,453570367,ภูริช,,Thon buri,13.71068,100.47899,Private room,800,2,3,2022-07-03,0.60,1,341,3,
599179837256951613,"Downtown living in Asok-Ratchada, A SPACE Condo",65577904,Athipon,,Ratchathewi,13.76064,100.54533,Private room,650,1,0,,,1,365,0,
599725810585730509,Studio Executive with kitchen and free wifi,452189146,Waranad From Somerset Rama Nine BKK,,Din Daeng,13.76023,100.56566,Private room,4120,1,0,,,5,57,0,
601924973531836037,RHYTHM ASOKE 2   3min walk to MTR rama9,93443490,Max,,Din Daeng,13.75557,100.56404,Entire home/apt,480,80,1,2022-09-02,1,3,202,1,
601957552818724948,For U House/市中心/购物逛街方便/靠近nana站 步行8分钟/交通方便,235821254,Chi,,Khlong Toei,13.735671,100.55555,Private room,1494,1,0,,,2,89,0,
599837150891550894,Cozy Riverside view Condo in the heart Bangkok,3468091,Pakorn,,Phra Nakhon,13.766374,100.497124,Private room,936,28,0,,,1,295,0,
602007236173300552,Toby Home,252554923,Warathep,,Saphan Sung,13.74289,100.68104,Private room,700,1,0,,,1,365,0,
599869075161522940,"BigBalcony&garden view STUDIO-Sathon, Lumpini MRT",15214203,Bee,,Sathon,13.71915,100.54775,Entire home/apt,1158,1,0,,,33,190,0,
602322277409261587,Lovely one bedroom  with balcony,9550104,Krittiya,,Bang Na,13.662838,100.650337,Entire home/apt,990,1,0,,,12,365,0,
600302669719622886,2-bedroom WIFI with pool near BTS Skytrain Onnut,75047359,Patanapas,,Phra Khanong,13.70215,100.60077,Private room,1600,30,3,2022-09-01,0.90,3,349,3,
603058561189465009,Niche Pride Taopoon 0m from two tracks. 双轨地铁房,93443490,Max,,Bang Sue,13.80534,100.52937,Entire home/apt,499,60,0,,,3,283,0,
600304858268570649,Cozy room WiFi with pool near BTS skytrain Onnut,75047359,Patanapas,,Phra Khanong,13.70196,100.59914,Private room,1200,30,7,2022-08-28,1.43,3,354,7,
603120992078675287,"Cozy 2-Bedrooms, City skyline view, 2min to MRT",21970931,Nui,,Bang Sue,13.82942,100.52752,Entire home/apt,1600,30,4,2022-09-02,0.79,22,162,4,
603281914387909557,"Siri at Sukumvit Condo, BTS Thonglor status",125779298,Makorn,,Khlong Toei,13.72186,100.57894,Private room,1200,5,0,,,1,358,0,
613389782826951444,Luxury one bedroom Chambers Condo On Nut station,25561200,Kit,,Phra Khanong,13.705284,100.603127,Entire home/apt,1031,28,3,2022-09-01,0.80,1,207,3,
603355996946692404,RegentHome28 7,325788794,海进,,Bang Sue,13.81969,100.532211,Entire home/apt,369,60,0,,,3,332,0,
603403753568860478,Sukhumvit 62，step bts ，Roof Swimming pool,168262021,铭,,Phra Khanong,13.69661808013916,100.60310363769531,Entire home/apt,1436,21,0,,,2,179,0,
603423236766149352,belle两房豪华公寓,300923567,Winnie,,Huai Khwang,13.75888,100.56998,Entire home/apt,1400,30,0,,,2,324,0,
603428340585556404,"NEW: 5 min BTS Asok - Studio, Stylish, Comfy (D)",441917899,Pimboon,,Khlong Toei,13.734767,100.56266,Entire home/apt,1143,1,23,2022-09-14,4.34,6,285,23,
603438520789848320,6F28#Pool&BTS Nana&MRT Sukhumvit&Max2ppl,312545246,Mike,,Vadhana,13.74685,100.55682,Entire home/apt,1880,1,13,2022-09-14,3.07,40,72,13,
613609252518007203,NIU Eco Home,456125378,Suttinee,,Bang Sue,13.81306497122205,100.5303969779123,Private room,900,1,1,2022-05-30,0.26,1,316,1,
613699219460061390,K2#❤ 2BD Condo 5Min BTS Onnut ❤Wi-Fi ❤Wahmachine,306704320,Kangaroo,,Phra Khanong,13.70477,100.60219,Entire home/apt,1299,1,0,,,16,91,0,
613953668188587380,Local生活便利-高层池景房•市区•BTS@ONNUT•可做饭•近莲花超市夜市B#383,66923696,Panda,,Phra Khanong,13.693746653392317,100.60753530283631,Entire home/apt,788,1,3,2022-09-16,1.96,44,162,3,
603446586164341850,"NEW: 5min BTS Asok - 1B1B, Cozy, Spacious 3",441917899,Pimboon,,Khlong Toei,13.73427,100.56352,Entire home/apt,1801,2,17,2022-09-07,3.92,6,213,17,
613955279908136529,Local生活便利-高层池景房•市区•BTS@ONNUT•可做饭•近莲花超市夜市B#724,66923696,Panda,,Phra Khanong,13.693510929431529,100.60565832146071,Entire home/apt,891,1,0,,,44,350,0,
603849749308677872,曼谷silom复式Loft泳池公寓 BTS站Surasak5分钟,238944392,Xianfeng,,Sathon,13.71049,100.5197,Entire home/apt,1514,1,1,2022-05-23,0.25,5,365,1,
613955857867613126,Local生活便利-高层BTS view•市区•BTS@ONNUT•可做饭•近莲花超市夜市B#924,66923696,Panda,,Phra Khanong,13.69554298042288,100.60749670756779,Entire home/apt,805,1,2,2022-08-28,1.36,44,101,2,
603862937042595280,"Studio room, near BTS Surasak, Sathon Rd. Bangkok.",238944392,Xianfeng,,Sathon,13.7108,100.52143,Entire home/apt,700,1,4,2022-08-05,0.98,5,334,4,
603864583392950852,Clean Residences @Ekkamai,454045531,สุชานรี,,Vadhana,13.73978,100.58971,Private room,1800,2,0,,,1,365,0,
614055760930624113,曼谷市中心北欧复古风格4卧别墅,184925002,Sophia,,Khlong Toei,13.73365,100.55621,Entire home/apt,6071,1,5,2022-09-19,1.04,1,334,5,
603877601388493384,"2房2厅Near BTS Surasak, Sathon Rd,Bangkok.",238944392,Xianfeng,,Sathon,13.71074,100.52014,Entire home/apt,2000,1,3,2022-08-05,1.13,5,355,3,
614062053950999538,"Modern,Sky Pool,Free pickup, BTS Asok, 14th Floor",456119431,The Shade House,,Vadhana,13.7419,100.56145,Entire home/apt,1450,20,4,2022-07-29,0.96,3,283,4,
604023551489687017,❤️Sasi 204 : Best Deal! MRT Huai-Khwang Free WiFi❤️,240603715,Sasikarn,,Huai Khwang,13.7698,100.58188,Private room,1290,1,1,2022-06-29,0.35,31,317,1,
604043401963890933,"Boutique ratchada17 ,55/69",26857012,Khomson,,Din Daeng,13.784681,100.568459,Private room,1300,1,0,,,1,365,0,
614169078705309287,"1BR, high floor, rooftop pool on Wireless RD.",79188226,Phanida,,Parthum Wan,13.731643960201025,100.54617752099841,Entire home/apt,1100,29,1,2022-08-31,1,1,88,1,
604543156463445245,MK House,451952745,Min,,Khlong Toei,13.715897,100.57486,Private room,1356,1,11,2022-09-09,2.24,1,128,11,
614230315103764579,Lovely 3-bedrooms newly renovated with nice view,219739076,Muhammad Umar,,Yan na wa,13.67346,100.54232,Entire home/apt,3000,1,0,,,1,365,0,
604679306063671774,Furnished Noble Refine Condo  in Downtown Bangkok,126878071,Mook,,Khlong Toei,13.72859,100.56984,Entire home/apt,2399,180,0,,,2,365,0,
614284651992923546,Breezy Condo Next To St Food&Night Life: XV,49539775,Max,,Vadhana,13.74613,100.55755,Entire home/apt,1300,2,14,2022-09-10,2.94,32,145,14,
604694483572126178,"2 BR Remote Work and Family Friendly, FREE pick up",1295674,Aor,,Vadhana,13.739535,100.567421,Entire home/apt,5547,30,1,2022-07-02,0.37,3,341,1,
614676124645142259,Samwa house,220700939,อนุชา,,Khlong Sam Wa,13.82836,100.72569,Entire home/apt,1000,7,1,2022-06-14,0.30,1,125,1,
604780124757665067,New spacious 2BR 3PPL with pool&gym Silom &Sathorn,52161947,Noons,,Bang Rak,13.7319,100.52425,Entire home/apt,1254,1,13,2022-09-07,2.65,91,2,13,
604789515863254057,1bedroom/skypool/cityview/luxtury Life rama9 condo,270215556,Ideomobi,,Din Daeng,13.7556,100.56435,Entire home/apt,1946,1,9,2022-09-11,1.71,27,118,9,
614706531664848584,K1】曼谷沙吞CBD金融中心全新豪华精装公寓&屋顶无边泳池Gym&泰国第一高楼像素大厦景观&近BTS,276200334,Cherry,,Sathon,13.71772,100.53436,Entire home/apt,1000,30,0,,,14,266,0,
604823265312303674,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /WIFI,201677068,Curry,,Sathon,13.70896,100.52002,Entire home/apt,2179,1,2,2022-07-24,0.42,207,360,2,
614763864184896077,Luxury Loft Near BTS MRT Mall. Gym Pool Sauna WiFi,63073442,Paul,,Vadhana,13.73929,100.56215,Entire home/apt,2250,1,8,2022-09-18,1.76,4,184,8,
604852311754962434,Private Apartment at Movenpick (Up Ekkamai Condo),4836941,GrongGaew,,Vadhana,13.73988,100.58963,Entire home/apt,2153,2,3,2022-09-18,0.66,4,102,3,
614824290651732374,Stylish room near Bitec Bangna,456119431,The Shade House,,Bang Na,13.66804,100.61511,Entire home/apt,920,1,1,2022-06-12,0.29,3,359,1,
604949517375796756,In proximity to chatuchak market &10mins to Bts/st,454268558,Bogdan,,Phaya Thai,13.787824,100.553635,Entire home/apt,500,19,0,,,1,335,0,
615090840390725843,Onnut High floor best view 2 bedroom 2 bathrooms,66923696,Panda,,Khlong Toei,13.70655,100.60022,Entire home/apt,3500,1,0,,,44,181,0,
615450924807581054,Charming 2BR/2Bath  Near Terminal 21 Asok Pool Gym,89820474,Ken-Bambu,,Khlong Toei,13.73507,100.55724,Entire home/apt,2600,2,8,2022-09-04,1.68,29,145,8,
605457496435703177,Breezy Condo Next To St Food&Night Life: XIV,49539775,Max,,Vadhana,13.7466,100.55704,Entire home/apt,1129,2,19,2022-09-14,3.70,32,75,19,
605518445508063865,From MTR 50m  XTcondo. Luxury apartments,138349971,星仪Iris,,Huai Khwang,13.780259,100.574295,Entire home/apt,800,30,0,,,3,12,0,
615535027742124655,คอนโดใกล้รถไฟฟ้าไปสีลม-สาทร ใกล้ห้างสรรพสินค้า icon siam,456579033,Tanakorn,,Thon buri,13.71717,100.47997,Private room,771,9,0,,,1,239,0,
605641530537469094,3 曼谷市区sathorn高端湄南河景公寓,205008955,Moon,,Bang Kho laen,13.70044,100.51745,Entire home/apt,621,30,3,2022-09-02,1.08,9,294,3,
606146511875034175,Yoom Up - A,27396609,Yoom,,Phra Nakhon,13.76352,100.50177,Private room,1700,1,1,2022-08-12,0.73,4,353,1,
615705295809778876,"Episode 11 Hostel, 1 Person in Female Dormitory",455923954,Rachan,,Khlong Toei,13.7401,100.55512,Shared room,600,1,1,2022-05-22,0.24,9,0,1,
606874318315375129,市中心Wish Signature 公寓,448985622,Patcharee,,Ratchathewi,13.75122,100.5334,Entire home/apt,1100,10,4,2022-09-10,1.11,1,326,4,
615710033434202149,"Episode 11 Hostel, Family Room with 4 Beds",455923954,Rachan,,Vadhana,13.74168,100.55659,Private room,2400,1,0,,,9,0,0,
615716068970653601,"Episode 11 Hostel, Family Room with 6 Beds",455923954,Rachan,,Vadhana,13.73969,100.55698,Private room,3600,1,0,,,9,0,0,
615718698161007972,"Episode 11 Hostel, Family Room with 8 Beds",455923954,Rachan,,Vadhana,13.74115,100.55493,Private room,4800,1,0,,,9,0,0,
606924011666502017,Prompong 35sqm Studio near BTS EmQuartier/Emporium,10190050,M,,Khlong Toei,13.72333,100.56872,Entire home/apt,1200,5,4,2022-08-15,1.17,1,121,4,
615731876659852972,Episode 11 Hostel Private Room w/ Private Bathroom,455923954,Rachan,,Khlong Toei,13.73956,100.55539,Private room,1500,1,0,,,9,0,0,
607446101591712931,Lovely 2-bedroom condo in the city center,28722261,Christy,,Vadhana,13.74402,100.55547,Entire home/apt,2586,10,4,2022-08-28,1.35,4,166,4,
615744556512679851,【K1】曼谷金融CBD Sathon 高端全新精装公寓 完备健身房&顶层无边泳池 像素大厦景观,262124311,Jessica-Sathon,,Sathon,13.71573,100.53282,Entire home/apt,1000,30,2,2022-07-21,0.55,14,244,2,
607488167834660142,คอนโดแบงค์คอก เฟลิซ สุขุมวิท 69-1,454767142,PropertyD,,Vadhana,13.717381,100.599953,Entire home/apt,1000,1,0,,,1,365,0,
616082221872157774,Solnery~Living space for group near bkk airport,14930889,Tei,,Lat Krabang,13.72039,100.73526,Entire home/apt,2312,1,5,2022-08-19,1.17,6,355,5,
616263912662198530,Luxury Condo Close to National Stadium and ABAC,257767442,ทวีสิงห์,,Bang Kapi,13.75417,100.6255,Private room,500,6,0,,,8,363,0,
607564823592020464,#2❤Homey Cozy❤5Min walk to MRT❤ Wi-Fi ❤Washchine,306704320,Kangaroo,,Huai Khwang,13.78938,100.57598,Entire home/apt,743,1,3,2022-07-23,0.58,16,365,3,
616277585978799838,LIFE @ THAPRA close to street food area.,257767442,ทวีสิงห์,,Thon buri,13.71702,100.47722,Private room,500,20,0,,,8,326,0,
616334020796794685,"Huge 1-bedroom, central sukhumvit 39, great pool",21430359,Nicholas,,Vadhana,13.744998,100.572929,Entire home/apt,2000,80,0,,,3,0,0,
607651188039416107,"Sky Modern duplex, 3mins walk to BTS, Sukhumwit Rd",71055788,Motto,,Phra Khanong,13.69088,100.61009,Entire home/apt,1250,4,1,2022-06-30,0.36,1,355,1,
616470083732125587,The anonymous Bangkok apartment,420188,Baker,,Vadhana,13.74683,100.55556,Entire home/apt,1628,2,21,2022-09-20,4.50,10,46,21,
607733835652255906,★Hyde Sukhumvit 11★Comfy 1BR★BTS NANA,62257044,Ludoping,,Vadhana,13.74328,100.55562,Entire home/apt,1514,5,4,2022-09-04,0.99,55,155,4,
607746627519020796,Condo for Rent @ Huaykwang Ratchada,244268136,Arunrat,,Huai Khwang,13.77183,100.58088,Private room,700,1,0,,,2,204,0,
616855267089016349,Bliz 8 cv,268084284,Jojoe,,Bang Kapi,13.77699,100.63436,Entire home/apt,450,30,0,,,2,358,0,
607768359675213759,Pratunamhotels,436414788,Rungrada,,Ratchathewi,13.74983,100.54272,Private room,1149,1,0,,,1,365,0,
607768730980011277,1 Bedroom next to Icon Siam & Sky Train,1472591,Sukij M.,,Khlong San,13.7311,100.50798,Entire home/apt,800,9,6,2022-09-11,1.40,2,288,6,
608356358644561446,"Shan : Private Plunge Pool Villa 4 BR , Free WIFI",240603715,Sasikarn,,Suanluang,13.70851,100.61327,Private room,14571,1,0,,,31,364,0,
617228405825373166,Monthly discount 1-bedroom @Richpark 28.4 Sq.m,170514562,Nott,,Suanluang,13.737403869628906,100.64258575439453,Entire home/apt,600,28,1,2022-08-31,1,2,124,1,
608496687781828804,Cozy studio downtown,51657289,Herman,,Phra Khanong,13.70453,100.60446,Entire home/apt,820,30,0,,,2,365,0,
617592580175349588,Lovely 2-bedroom condo with pool : next to BTS,45448159,Dusadi,,Phra Khanong,13.70452,100.60317,Private room,1200,7,2,2022-08-26,0.78,2,355,2,
608519400465826585,TAMNI | No.213 | 1min walk to Subway,14335043,Tan,,Parthum Wan,13.73839282989502,100.51787567138672,Private room,1587,1,6,2022-09-20,1.45,14,86,6,
617665985470298448,Siam Champs Elyseesi (Deluxe King - Room Only),133704253,Siam Champs Elyseesi Unique Hotel,,Phra Nakhon,13.755658,100.503166,Private room,1896,1,1,2022-07-13,0.42,8,355,1,
617685420407067553,Siam Champs Elyseesi (GrandDeluxe King - RoomOnly),133704253,Siam Champs Elyseesi Unique Hotel,,Phra Nakhon,13.75488,100.50433,Private room,2153,1,0,,,8,356,0,
617690758165527878,Siam Champs Elyseesi (Deluxe Triple - Room Only),133704253,Siam Champs Elyseesi Unique Hotel,,Phra Nakhon,13.75592,100.50429,Private room,2299,1,0,,,8,324,0,
608865061476994890,2BR@Asok&Sukhumvit#Near Terminal 21&Nana(10),4385665,Yefeng,,Khlong Toei,13.73561,100.55932,Entire home/apt,2641,1,24,2022-09-09,4.74,26,63,24,
617736003674482763,Siam Champs Elyseesi (Superior Twin - Room Only),133704253,Siam Champs Elyseesi Unique Hotel,,Phra Nakhon,13.7554,100.50199,Private room,1714,1,0,,,8,349,0,
608915675028622799,"Oka Haus, 1 bedroom with superb facilities",26511311,Titiporn,,Khlong Toei,13.715911,100.574898,Entire home/apt,1200,120,0,,,2,280,0,
609035525042684567,H20​Stay(Room6)​,390879039,Ignite,,Vadhana,13.7358,100.56414,Private room,750,1,2,2022-05-15,0.43,2,359,2,
617737214326963533,Canapaya condo rama3 45sq.m 1living 1bedroom,378656560,Siwasek,,Bang Kho laen,13.68893,100.51386,Private room,3500,1,0,,,1,365,0,
617740010777861521,Siam Champs Elyseesi (Deluxe Twin - Room Only),133704253,Siam Champs Elyseesi Unique Hotel,,Phra Nakhon,13.75632,100.50403,Private room,1858,1,0,,,8,352,0,
617742654641530352,Siam Champs Elyseesi (GrandDeluxe Twin - RoomOnly),133704253,Siam Champs Elyseesi Unique Hotel,,Phra Nakhon,13.75454,100.50248,Private room,2206,1,0,,,8,357,0,
609190368899652123,"NEW: 5 min BTS Asok - Duplex, Comfy, Trendy 4",441917899,Pimboon,,Khlong Toei,13.73401,100.56321,Entire home/apt,1300,2,10,2022-09-15,2.75,6,269,10,
609300676810062241,Lovely 1-bedroom apartment with private pool.,126274687,Jimmy,,Vadhana,13.72758,100.59309,Entire home/apt,1200,1,1,2022-06-27,0.34,1,365,1,
617749003175961950,City View 1BR at Terminal21 Asok BTS✦✦Free Pickup✦,453154547,Noon,,Vadhana,13.7393,100.56073,Entire home/apt,1900,2,16,2022-09-06,3.69,2,58,16,
617873047355471250,Executive suite corner unit onebedroom,324142230,Silver Thonglor,,Vadhana,13.74028,100.58499,Private room,1550,30,0,,,5,364,0,
609610737392957447,1-Bed Condo with Pool and Gym near BTS,42870690,Jhang,,Chatu Chak,13.83909,100.5821,Private room,1000,7,2,2022-08-08,0.41,1,309,2,
617946468138187138,Warm & Cozy stay: Near Don Mueang Airport&BTS,36341472,Sirada,,Bang Khen,13.8868,100.60186,Entire home/apt,558,2,10,2022-09-05,2.19,1,352,10,
618321098894203896,"Newly Renovated WFH 1BR, Ekkamai BTS 5min,Min3mths",52134819,Jeremy,,Vadhana,13.72079,100.5854,Entire home/apt,1350,90,0,,,3,182,0,
609692792660022267,One bed room apartment with king size bed,353527386,Natchayanon,,Khan Na Yao,13.83002,100.67915,Private room,750,1,0,,,1,355,0,
618419408609533830,Lovely-1 Bedroom in CBD Area,219269537,Somkeit,,Ratchathewi,13.752594,100.53492,Entire home/apt,650,90,0,,,1,365,0,
609730905791315064,Deluxe room  private bathroom and free wifi,452189146,Waranad From Somerset Rama Nine BKK,,Din Daeng,13.77215,100.57217,Private room,3767,1,0,,,5,60,0,
609737429671144224,"One Bedroom Executive private bathroom, free wifi",452189146,Waranad From Somerset Rama Nine BKK,,Din Daeng,13.77435,100.57184,Private room,4591,1,0,,,5,135,0,
609745880216600580,"2-bedroom suite full kitchen, living area, wifi",452189146,Waranad From Somerset Rama Nine BKK,,Huai Khwang,13.75935,100.56744,Private room,14124,1,1,2022-05-01,0.21,5,59,1,
609985735206721911,"Lovely 1-bedroom with free gym, pool & roofgarden",169443821,Jue,,Phra Khanong,13.68948,100.61395,Entire home/apt,1100,3,7,2022-09-04,1.62,1,314,7,
610399818027720763,"【Chill @BTS Asok】Skypool, Free Netflix, Smart TV",30386490,N'Dee,,Khlong Toei,13.73822,100.55757,Entire home/apt,2246,1,21,2022-08-29,4.41,20,189,21,
